181.FM 90's Country       Bank 4 Stacja 14  http://listen.livestreamingservice.com/181-90scountry_128k.mp3
181.FM Lite 90's          Bank 4 Stacja 15  http://listen.livestreamingservice.com/181-lite90s_128k.mp3
181.FM 90's Alternative   Bank 4 Stacja 16  http://listen.livestreamingservice.com/181-90salt_128k.mp3
181.FM 90's Dance         Bank 4 Stacja 17  http://listen.livestreamingservice.com/181-90sdance_128k.mp3
181.FM 90's Lite RnB      Bank 4 Stacja 18  http://listen.livestreamingservice.com/181-90sliternb_128k.mp3
181.FM 90's RnB           Bank 4 Stacja 19  http://listen.livestreamingservice.com/181-90srnb_64k.aac
181.FM Power              Bank 4 Stacja 20  http://listen.livestreamingservice.com/181-power_128k.mp3
181.FM E-Power            Bank 4 Stacja 21  http://listen.livestreamingservice.com/181-powerexplicit_128k.mp3
181.FM The Office         Bank 4 Stacja 22  http://listen.livestreamingservice.com/181-office_128k.mp3
181.FM The Mix            Bank 4 Stacja 23  http://listen.livestreamingservice.com/181-themix_128k.mp3
181.FM The Point          Bank 4 Stacja 24  http://listen.livestreamingservice.com/181-thepoint_128k.mp3
181.FM Old School Hip     Bank 4 Stacja 25  http://listen.livestreamingservice.com/181-oldschool_128k.mp3
181.FM Smooth AC          Bank 4 Stacja 26  http://listen.livestreamingservice.com/181-smoothac_128k.mp3
181.FM UK Top 40          Bank 4 Stacja 27  http://listen.livestreamingservice.com/181-uktop40_128k.mp3
181.FM The Heart          Bank 4 Stacja 28  http://listen.livestreamingservice.com/181-heart_128k.mp3
181.FM The Vibe Vegas     Bank 4 Stacja 29  http://listen.livestreamingservice.com/181-vibe_128k.mp3
181.FM The Buzz           Bank 4 Stacja 30  http://listen.livestreamingservice.com/181-buzz_128k.mp3
181.FM Classic Buzz       Bank 4 Stacja 31  http://listen.livestreamingservice.com/181-classicbuzz_128k.mp3
181.FM The Eagle          Bank 4 Stacja 32  http://listen.livestreamingservice.com/181-eagle_128k.mp3
181.FM Rock               Bank 4 Stacja 33  http://listen.livestreamingservice.com/181-rock_128k.mp3
181.FM 40 Rock & Roll     Bank 4 Stacja 34  http://listen.livestreamingservice.com/181-rock40_128k.mp3
181.FM 80's Hairband      Bank 4 Stacja 35  http://listen.livestreamingservice.com/181-hairband_128k.mp3
181.FM Yacht Rock         Bank 4 Stacja 36  http://listen.livestreamingservice.com/181-yachtrock_128k.mp3
181.FM Chloe              Bank 4 Stacja 37  http://listen.livestreamingservice.com/181-chloe_128k.mp3
181.FM The Point          Bank 4 Stacja 38  http://listen.livestreamingservice.com/181-thepoint_128k.mp3
181.FM The Rock!          Bank 4 Stacja 39  http://listen.livestreamingservice.com/181-hardrock_128k.mp3
181.FM Kickin' Country    Bank 4 Stacja 40  http://listen.livestreamingservice.com/181-kickincountry_128k.mp3
181.FM Real Country       Bank 4 Stacja 41  http://listen.livestreamingservice.com/181-realcountry_128k.mp3
181.FM Highway            Bank 4 Stacja 42  http://listen.livestreamingservice.com/181-highway_128k.mp3
181.FM 80's Country       Bank 4 Stacja 43  http://listen.livestreamingservice.com/181-80scountry_128k.mp3
181.FM 90's Country       Bank 4 Stacja 44  http://listen.livestreamingservice.com/181-90scountry_128k.mp3
181.FM Front Porch        Bank 4 Stacja 45  http://listen.livestreamingservice.com/181-frontporch_128k.mp3
181.FM The Beat           Bank 4 Stacja 46  http://listen.livestreamingservice.com/181-beat_128k.mp3
181.FM The Box            Bank 4 Stacja 47  http://listen.livestreamingservice.com/181-thebox_128k.mp3
181.FM True R&B           Bank 4 Stacja 48  http://listen.livestreamingservice.com/181-rnb_128k.mp3
181.FM Soul               Bank 4 Stacja 49  http://listen.livestreamingservice.com/181-soul_128k.mp3
181.FM Party              Bank 4 Stacja 50  http://listen.livestreamingservice.com/181-party_128k.mp3
181.FM Jammin             Bank 4 Stacja 51  http://listen.livestreamingservice.com/181-jammin_128k.mp3
181.FM 80's RnB           Bank 4 Stacja 52  http://listen.livestreamingservice.com/181-80srnb_128k.mp3
181.FM 80's Lite RnB      Bank 4 Stacja 53  http://listen.livestreamingservice.com/181-80sliternb_128k.mp3
181.FM Old School Hip     Bank 4 Stacja 54  http://listen.livestreamingservice.com/181-oldschool_128k.mp3
181.FM Energy 98          Bank 4 Stacja 55  http://listen.livestreamingservice.com/181-energy98_128k.mp3
181.FM Chilled Out        Bank 4 Stacja 56  http://listen.livestreamingservice.com/181-chilled_128k.mp3
181.FM Classic Energy     Bank 4 Stacja 57  http://listen.livestreamingservice.com/181-classicenergy_128k.mp3
181.FM Energy 93          Bank 4 Stacja 58  http://listen.livestreamingservice.com/181-energy93_128k.mp3
181.FM Studio             Bank 4 Stacja 59  http://listen.livestreamingservice.com/181-ball_128k.mp3
181.FM Vibe of Vegas      Bank 4 Stacja 60  http://listen.livestreamingservice.com/181-vibe_128k.mp3
181.FM 90's Dance         Bank 4 Stacja 61  http://listen.livestreamingservice.com/181-90sdance_128k.mp3
181.FM Techno Club        Bank 4 Stacja 62  http://listen.livestreamingservice.com/181-technoclub_128k.mp3
181.FM The Breeze         Bank 4 Stacja 63  http://listen.livestreamingservice.com/181-breeze_128k.mp3
181.FM True Blues         Bank 4 Stacja 64  http://listen.livestreamingservice.com/181-blues_128k.mp3
181.FM Jazz Mix           Bank 4 Stacja 65  http://listen.livestreamingservice.com/181-jazzmix_128k.mp3
181.FM Classical Guitar   Bank 4 Stacja 66  http://listen.livestreamingservice.com/181-classicalguitar_128k.mp3
181.FM Classical Jazz     Bank 4 Stacja 67  http://listen.livestreamingservice.com/181-classicaljazz_128k.mp3
181.FM Vocal Jazz         Bank 4 Stacja 68  http://listen.livestreamingservice.com/181-vocals_128k.mp3
181.FM BeBop Jazz         Bank 4 Stacja 69  http://listen.livestreamingservice.com/181-bebop_128k.mp3
181.FM Fusion Jazz        Bank 4 Stacja 70  http://listen.livestreamingservice.com/181-fusionjazz_128k.mp3
181.FM Trance Jazz        Bank 4 Stacja 71  http://listen.livestreamingservice.com/181-trancejazz_128k.mp3
181.FM Classical Music    Bank 4 Stacja 72  http://listen.livestreamingservice.com/181-classical_128k.mp3
181.FM Acid Jazz          Bank 4 Stacja 73  http://listen.livestreamingservice.com/181-acidjazz_128k.mp3
181.FM Comedy Club        Bank 4 Stacja 74  http://listen.livestreamingservice.com/181-comedy_128k.mp3
Life Radio 80er           Bank 4 Stacja 75  https://stream.liferadio.at/80er/mp3-192/app/
Life Radio Chill Out      Bank 4 Stacja 76  https://stream.liferadio.at/chillout/mp3-192/app/
Life Radio Christmas      Bank 4 Stacja 77  https://stream.liferadio.at/xmas/mp3-192/app/
Life Radio Home Office    Bank 4 Stacja 78  https://stream.liferadio.at/homeoffice/mp3-192/app/
Life Radio Life Radio     Bank 4 Stacja 79  https://stream.liferadio.at/liferadio/mp3-192/app/
Life Radio Sommersongs    Bank 4 Stacja 80  https://stream.liferadio.at/sommer/mp3-192/app/
Life Radio Testchannel    Bank 4 Stacja 81  https://liferadio.stream.vip/test/mp3-192/app/
Life Radio Top500         Bank 4 Stacja 82  https://stream.liferadio.at/top500/mp3-192/app/
Radio Toksyna FM          Bank 4 Stacja 83  http://s01.toksyna.fm:8000  
Radio Toksyna FM DJ Chann Bank 4 Stacja 84  http://s01.toksyna.fm:8040  
Radio Toksyna FM Elektron Bank 4 Stacja 85  http://s01.toksyna.fm:8010  
Radio Toksyna FM New Roma Bank 4 Stacja 86  http://s01.toksyna.fm:8020  
Radio Toksyna FM PsyTranc Bank 4 Stacja 87  http://s01.toksyna.fm:8030  
Radio Toksyna FM Punk Roc Bank 4 Stacja 88  http://s01.toksyna.fm:8070  
PARTY VIBE-DRUM&BASS      Bank 4 Stacja 89  http://94.130.242.5:8004/stream
PARTY VIBE-DUBSTEP        Bank 4 Stacja 90  http://94.130.242.5:8040/stream
PARTY VIBE-POP            Bank 4 Stacja 91  http://94.130.242.5:8024/stream
PARTY VIBE-PSYTRANCE      Bank 4 Stacja 92  http://94.130.242.5:8010/stream
PARTY VIBE-RAP            Bank 4 Stacja 93  http://94.130.242.5:8016/stream
PARTY VIBE-REGGAE         Bank 4 Stacja 94  http://94.130.242.5:8000/stream
PARTY VIBE-ROCK           Bank 4 Stacja 95  http://94.130.242.5:8032/stream
PARTY VIBE-TECHNO         Bank 4 Stacja 96  http://94.130.242.5:8046/stream
Mirage Italo Dance        Bank 4 Stacja 97  https://ssl-1.radiohost.pl:9569
Mirage Prywatka           Bank 4 Stacja 98  https://ssl-1.radiohost.pl:7214
Mirage Space              Bank 4 Stacja 99  https://ssl-1.radiohost.pl:9563
Round and Sound radio     Bank 6 Stacja 1   http://stream.roundandsound.nl:80/;
Smooth                    Bank 6 Stacja 2   http://stream.klassikradio.de/smooth/mp3-192/www.klassikradio.de/
Smoothjazz.com.pl         Bank 6 Stacja 3   https://bcast.vigormultimedia.com:48888/sjcompl320mp3
Smoothjazz.com.pl         Bank 6 Stacja 4   http://bcast.vigormultimedia.com:8888/sjcompl320mp3
BluesRadio Athens Greece  Bank 6 Stacja 5   https://live.bluesradio.gr:8352/; 
Classic Vinyl             Bank 6 Stacja 6   https://icecast.walmradio.com:8443/classic
Smooth Jazz               Bank 6 Stacja 7   https://bcast.vigormultimedia.com:48888/sjcompl320mp3
Blues Wave                Bank 6 Stacja 8   https://blueswave.radio:8100/hifiblues
Radio Chillizet           Bank 6 Stacja 9   https://ch01.cdn.eurozet.pl/chi-net.mp3
Chillizet Jazz            Bank 6 Stacja 10  https://ch02.cdn.eurozet.pl/CHIJAZ.mp3
Chillizet Soul            Bank 6 Stacja 11  https://zt02.cdn.eurozet.pl/CHISOU.mp3
Chillizet World Jazz      Bank 6 Stacja 12  https://ch.cdn.eurozet.pl/CHIWJZ.mp3
Radio Toksyna FM Chillout Bank 6 Stacja 13  http://s01.toksyna.fm:8050  
Smooth Jazz V 98.7        Bank 6 Stacja 14  https://login.webinternetradio.com:1590/;
Smooth Jazz 247           Bank 6 Stacja 15  https://jking.cdnstream1.com/b75154_128mp3
Smooth Jazz CD New York   Bank 6 Stacja 16  http://server.webnetradio.net:5274/;
Smooth Jazz Chill         Bank 6 Stacja 17  http://server.webnetradio.net:5226/;
Smooth Jazz Deluxe        Bank 6 Stacja 18  https://az1.mediacp.eu/listen/asmoothjazzdeluxe/radio.mp3
Smooth Jazz Florida Class Bank 6 Stacja 19  https://streaming.shoutcast.com/smooth-jazz-florida-classics
Smooth Jazz Hot 100       Bank 6 Stacja 20  http://server.webnetradio.net:5254/;
Smooth Jazz Lounge HD     Bank 6 Stacja 21  https://fastcast4u.com/player/wsjfhd-airspectrum/?pl=winamp&c=0
Smooth Jazz Planet        Bank 6 Stacja 22  https://hestia2.cdnstream.com/1258_128
Smooth Jazz Wave la       Bank 6 Stacja 23  http://server.webnetradio.net:5370/;
Smoothjazz.com - Global   Bank 6 Stacja 24  https://smoothjazz.cdnstream1.com/2585_128.mp3
Smooth Jazz UK            Bank 6 Stacja 25  https://hearme.fm:13190/online-radio-box
Smooth Jazz - Instrument  Bank 6 Stacja 26  https://stream.laut.fm/smooth-jazz
Smooth Jazz and More      Bank 6 Stacja 27  https://cast1.torontocast.com:1480/stream
Smooth Jazz Portugal      Bank 6 Stacja 28  https://stream-hls.bauermedia.pt/smojazz.aac/playlist.m3u8
City Jazz                 Bank 6 Stacja 29  https://stream.radiotechnikum.at/CITYJAZZ
0N - Smooth Jazz          Bank 6 Stacja 30  https://0n-2000s.radionetz.de/0n-smoothjazz.mp3
Linn Jazz                 Bank 6 Stacja 31  http://radio.linn.co.uk:8000/autodj
Radio Nadaje-Chillout     Bank 6 Stacja 32  http://panel.nadaje.com:9004
Lounge-radio, Swiss made  Bank 6 Stacja 33  http://live.streamhosting.ch:80
181.FM                    Bank 6 Stacja 34  http://listen.181fm.com:8700
Lounge                    Bank 6 Stacja 35  http://stream.klassikradio.de/lounge/mp3-192/www.klassikradio.de/
Lounge Beat               Bank 6 Stacja 36  http://stream.klassikradio.de/lounge-beat/mp3-192/www.klassikradio.de/
Friends @ Home            Bank 6 Stacja 37  http://stream.klassikradio.de/friendshome/mp3-192/www.klassikradio.de/
Games                     Bank 6 Stacja 38  http://stream.klassikradio.de/games/mp3-192/www.klassikradio.de/
Hi On Line Radio Lounge   Bank 6 Stacja 39  http://mediaserv33.live-streams.nl:8036/live
Hi On Line Radio Jazz     Bank 6 Stacja 40  http://mediaserv38.live-streams.nl:8006/live
PARTY VIBE-AMBIENT        Bank 6 Stacja 41  http://94.130.242.5:8056/stream
Radio Pasja Chill         Bank 6 Stacja 42  http://91.232.4.33:8108/stream2
Radio Pasja Relaks        Bank 6 Stacja 43  http://91.232.4.33:8102/stream2
Blues Wave                Bank 6 Stacja 44  https://blueswave.radio:8100/hifiblues
Radio Jazz FM             Bank 6 Stacja 45  https://radiojazz.out.airtime.pro/radiojazz_a  
113.fm - Alt Nation       Bank 6 Stacja 46  https://113fm-atunwadigital.streamguys1.com/1001 
113.fm - Area 51          Bank 6 Stacja 47  https://113fm-edge2.cdnstream.com/1774_128
113.fm - Awesome 80s      Bank 6 Stacja 48  https://113fm-atunwadigital.streamguys1.com/1003
113.fm - Awesome 80s-1981 Bank 6 Stacja 49  https://113fm-edge2.cdnstream.com/1742_128
113.fm - Awesome 80s-1982 Bank 6 Stacja 50  https://113fm-edge2.cdnstream.com/1750_128
113.fm - Awesome 80s-1983 Bank 6 Stacja 51  https://113fm-edge2.cdnstream.com/1753_128
113.fm - Awesome 80s-1984 Bank 6 Stacja 52  https://113fm-edge2.cdnstream.com/1745_128
113.fm - Awesome 80s-1985 Bank 6 Stacja 53  https://113fm-edge2.cdnstream.com/1747_128
113.fm - Awesome 80s-1986 Bank 6 Stacja 54  https://113fm-edge2.cdnstream.com/1751_128
113.fm - Awesome 80s-1987 Bank 6 Stacja 55  https://113fm-edge2.cdnstream.com/1761_128
113.fm - Awesome 80s-1988 Bank 6 Stacja 56  https://113fm-edge2.cdnstream.com/1760_128
113.fm - Awesome 80s-1989 Bank 6 Stacja 57  https://streaming.live365.com/a75607
113.fm-Big Kickin Country Bank 6 Stacja 58  https://113fm-atunwadigital.streamguys1.com/1004
113.fm - Bluesville       Bank 6 Stacja 59  https://113fm-edge2.cdnstream.com/1816_128
113.fm - BPM              Bank 6 Stacja 60  https://113fm-edge1.cdnstream.com/1736_128
113.fm - Chill Zone       Bank 6 Stacja 61  https://113fm-atunwadigital.streamguys1.com/1007
113.fm - Classic One      Bank 6 Stacja 62  https://113fm-edge2.cdnstream.com/1864_128
113.fm - Coffee House     Bank 6 Stacja 63  https://113fm-edge2.cdnstream.com/1728_128
113.fm - Electrolux       Bank 6 Stacja 64  https://113fm-edge1.cdnstream.com/1787_128
113.fm - Elevator         Bank 6 Stacja 65  https://113fm-atunwadigital.streamguys1.com/1010
113.fm - Energy           Bank 6 Stacja 66  https://113fm-edge2.cdnstream.com/1741_128
113.fm - Flashback        Bank 6 Stacja 67  https://113fm-edge1.cdnstream.com/1771_128
113.fm - Free Bird        Bank 6 Stacja 68  https://113fm-edge2.cdnstream.com/1748_128
113.fm - Highway          Bank 6 Stacja 69  https://113fm-edge1.cdnstream.com/1721_128
113.fm - Hits 2 K         Bank 6 Stacja 70  https://113fm-edge2.cdnstream.com/1812_128
113.fm - Hits 2015        Bank 6 Stacja 71  https://113fm-edge2.cdnstream.com/1744_128
113.fm - Hitz UK          Bank 6 Stacja 72  https://113fm-edge2.cdnstream.com/1778_128
113.fm - Indie Nation     Bank 6 Stacja 73  https://113fm-edge2.cdnstream.com/1814_128
113.fm - Jitterbug        Bank 6 Stacja 74  https://113fm-edge2.cdnstream.com/1785_128
113.fm - Korean Pop       Bank 6 Stacja 75  https://113fm-edge2.cdnstream.com/1789_128
113.fm - Lovers Lane      Bank 6 Stacja 76  https://113fm-atunwadigital.streamguys1.com/1050
113.fm - Mistletoe        Bank 6 Stacja 77  https://113fm-edge2.cdnstream.com/1867_128
113.fm - Pop 2 K USA      Bank 6 Stacja 78  https://113fm-edge1.cdnstream.com/1737_128
113.fm - Power            Bank 6 Stacja 79  https://113fm-edge1.cdnstream.com/1730_128
113.fm - Relive           Bank 6 Stacja 80  https://113fm-edge2.cdnstream.com/1797_128
113.fm - Retro            Bank 6 Stacja 81  https://113fm-atunwadigital.streamguys1.com/1056
113.fm - Retro USA        Bank 6 Stacja 82  https://113fm-edge2.cdnstream.com/1722_128
113.fm - Revolution USA   Bank 6 Stacja 83  https://113fm-edge2.cdnstream.com/1723_128
113.fm - Route 66         Bank 6 Stacja 84  https://113fm-edge2.cdnstream.com/1755_128
113.fm - Salsa            Bank 6 Stacja 85  https://113fm-edge2.cdnstream.com/1798_128
113.fm - Star USA         Bank 6 Stacja 86  https://113fm-edge2.cdnstream.com/1727_128
Radio Party               Bank 6 Stacja 87  http://s4.radioparty.pl:8000/rp.mp3
Radio Party-Djmixes       Bank 6 Stacja 88  http://djmixes.radioparty.pl:8035
Radio Party-Energy 2000   Bank 6 Stacja 89  http://energy2000.radioparty.pl:8005
Radio Party-House         Bank 6 Stacja 90  http://house.radioparty.pl:8010
Radio Party-Trance        Bank 6 Stacja 91  http://trance.radioparty.pl:8015
Radio Party-Vocal Tra     Bank 6 Stacja 92  http://vocal.trance.radioparty.pl:8025
Radio Pasja               Bank 6 Stacja 93  http://91.232.4.33:8049/stream
Radio Pasja-Chillout      Bank 6 Stacja 94  http://91.232.4.33:8108/stream
Radio Pasja-Dance         Bank 6 Stacja 95  http://91.232.4.33:9466/stream
Radio Pasja-Klubowa       Bank 6 Stacja 96  http://91.232.4.33:9460/stream
Radio Pasja-Pop           Bank 6 Stacja 97  http://91.232.4.33:8084/stream
Radio Pasja-Relaks        Bank 6 Stacja 98  http://91.232.4.33:8102/stream
Polskie Radio Jedynka     Bank 7 Stacja 1   http://stream3.polskieradio.pl:8950
Polskie Radio Dwojka      Bank 7 Stacja 2   http://stream3.polskieradio.pl:8952
Polskie Radio Trojka      Bank 7 Stacja 3   http://stream3.polskieradio.pl:8954
Polskie Radio Czworka     Bank 7 Stacja 4   http://stream3.polskieradio.pl:8956
Polskie Radio 24          Bank 7 Stacja 5   http://stream3.polskieradio.pl:8480
Polskie Radio Chopin      Bank 7 Stacja 6   http://stream3.polskieradio.pl:8960
Polskie Radio Dzieciom    Bank 7 Stacja 7   http://stream3.polskieradio.pl:8966
Polskie Radio Kierowcow   Bank 7 Stacja 8   http://stream3.polskieradio.pl:8968
Polskie Radio Archeologi  Bank 7 Stacja 9   http://stream3.polskieradio.pl:8514
Bohaterowie lektur        Bank 7 Stacja 10  http://stream3.polskieradio.pl:8484
Cafe Fogg                 Bank 7 Stacja 11  http://stream3.polskieradio.pl:8418
Polskie Radio Ciechowski  Bank 7 Stacja 12  http://stream3.polskieradio.pl:8412
Polskie Radio Genesis     Bank 7 Stacja 13  http://stream3.polskieradio.pl:8574
Historia najnowsza Pol.   Bank 7 Stacja 14  http://stream3.polskieradio.pl:8482
Historia ZSRR             Bank 7 Stacja 15  http://stream3.polskieradio.pl:8512
Jan Pawel II w Radiach    Bank 7 Stacja 16  http://stream3.polskieradio.pl:8580
Koncerty w Trojce         Bank 7 Stacja 17  http://stream3.polskieradio.pl:8410
Konkurs Chopinowski       Bank 7 Stacja 18  http://stream3.polskieradio.pl:8422
Polskie Radio Kosmos      Bank 7 Stacja 19  http://stream3.polskieradio.pl:8408
Polskie Radio Las         Bank 7 Stacja 20  http://stream3.polskieradio.pl:8528
Polskie Radio Minimax     Bank 7 Stacja 21  http://stream3.polskieradio.pl:8446
Muzyka zrodel             Bank 7 Stacja 22  http://stream3.polskieradio.pl:8558
Najpiekniejsze polskie    Bank 7 Stacja 23  http://stream3.polskieradio.pl:8420
Polskie Radio Nostalgia   Bank 7 Stacja 24  http://stream3.polskieradio.pl:8518
Krzysztof Krawczyk        Bank 7 Stacja 25  http://stream3.polskieradio.pl:8534
Przeboje Lata z Radiem    Bank 7 Stacja 26  http://stream3.polskieradio.pl:8426
Przezyjmy to jeszcze raz  Bank 7 Stacja 27  http://stream3.polskieradio.pl:8506
Radio Freud               Bank 7 Stacja 28  http://stream3.polskieradio.pl:8404
Radio Norwid              Bank 7 Stacja 29  http://stream3.polskieradio.pl:8416
Polskie Radio Rytm        Bank 7 Stacja 30  http://stream3.polskieradio.pl:8594
Rozrywka na wygnaniu      Bank 7 Stacja 31  http://stream3.polskieradio.pl:8526
Spotkanie z mistrzem      Bank 7 Stacja 32  http://stream3.polskieradio.pl:8504
Studio Reportazu          Bank 7 Stacja 33  http://stream3.polskieradio.pl:8508
Szanty                    Bank 7 Stacja 34  http://stream3.polskieradio.pl:8520
W jazzowym klimacie       Bank 7 Stacja 35  http://stream3.polskieradio.pl:8424
Wieczor odkrywcow         Bank 7 Stacja 36  http://stream3.polskieradio.pl:8502
Z archiwum Radia RWE      Bank 7 Stacja 37  http://stream3.polskieradio.pl:8488
Z dziejow Armii Krajowej  Bank 7 Stacja 38  http://stream3.polskieradio.pl:8454
Za kulisami bezpieki      Bank 7 Stacja 39  http://stream3.polskieradio.pl:8492
Zabawy z jezykiem         Bank 7 Stacja 40  http://stream3.polskieradio.pl:8400
Zapiski ze wspolczesnosc  Bank 7 Stacja 41  http://stream3.polskieradio.pl:8406
Polski.FM Chicago Live    Bank 7 Stacja 42  http://198.27.127.246/proxy/live?mp=/1  
Polski.FM Chicago Live2   Bank 7 Stacja 43  https://stream.rcs.revma.com/43sksm6hrc9uv  
Radio Polski.FM Chicago   Bank 7 Stacja 44  http://198.27.127.246:5120  
Radio Polski.FM Chicago   Bank 7 Stacja 45  http://198.27.127.246:5663  
Radio Polski.FM Chicago   Bank 7 Stacja 46  http://198.27.127.246:6082  
Radio Polski.FM Chicago   Bank 7 Stacja 47  http://198.27.127.246:5441  
Radio Polski.FM Chicago   Bank 7 Stacja 48  http://198.27.127.246:5473  
Radio Polski.FM Chicago   Bank 7 Stacja 49  http://198.27.127.246:5424  
Radio Polski.FM Chicago   Bank 7 Stacja 50  http://198.27.127.246:5479  
Radio Polski.FM Chicago   Bank 7 Stacja 51  http://198.27.127.246:5096  
Radio Polski.FM Chicago   Bank 7 Stacja 52  http://198.27.127.246:5491  
Radio Polski.FM Chicago   Bank 7 Stacja 53  http://198.27.127.246:5705  
Radio Polski.FM Chicago   Bank 7 Stacja 54  http://198.27.127.246:5717  
Radio Polski.FM Chicago   Bank 7 Stacja 55  http://198.27.127.246:5970  
Radio Polski.FM Chicago   Bank 7 Stacja 56  http://198.27.127.246:5751  
Radio Pogoda              Bank 7 Stacja 57  http://stream10.radioagora.pl:80/tuba38-1.mp3  
Radio Pogoda Bydgoszcz    Bank 7 Stacja 58  https://pl-play.adtonos.com/8102/radio-pogoda-bydgoszcz  
Radio Pogoda Gdansk       Bank 7 Stacja 59  https://pl-play.adtonos.com/8102/radio-pogoda-gdansk  
Radio Pogoda Katowice     Bank 7 Stacja 60  https://pl-play.adtonos.com/8102/radio-pogoda-katowice  
Radio Pogoda Krakow       Bank 7 Stacja 61  https://pl-play.adtonos.com/8102/radio-pogoda-krakw  
Radio Pogoda Opole        Bank 7 Stacja 62  https://pl-play.adtonos.com/8102/radio-pogoda-opole  
Radio Pogoda Poznan       Bank 7 Stacja 63  https://pl-play.adtonos.com/8102/radio-pogoda-pozna  
Radio Pogoda Warszawa     Bank 7 Stacja 64  https://pl-play.adtonos.com/8102/radio-pogoda  
Radio Pogoda Wroclaw      Bank 7 Stacja 65  https://pl-play.adtonos.com/8102/radio-pogoda-wrocaw  
Radio Dla Ciebie          Bank 7 Stacja 66  http://stream2.nadaje.com:11140/rdc  
Radio Dla Ciebie Plock    Bank 7 Stacja 67  http://stream4.nadaje.com:14006/plock  
Radio Dla Ciebie Radom    Bank 7 Stacja 68  https://stream4.nadaje.com:14001/radom  
Radio Dla Ciebie Siedlce  Bank 7 Stacja 69  https://stream4.nadaje.com:14005/siedlce  
Hi On Line Radio Classic  Bank 7 Stacja 70  http://mediaserv30.live-streams.nl:8088/live
Linn Classical            Bank 7 Stacja 71  http://radio.linn.co.uk:8004/autodj
New Classics              Bank 7 Stacja 72  http://stream.klassikradio.de/newclassics/mp3-192/www.klassikradio.de/
Movie                     Bank 7 Stacja 73  http://stream.klassikradio.de/movie/mp3-192/www.klassikradio.de/
Opera                     Bank 7 Stacja 74  http://stream.klassikradio.de/opera/mp3-192/www.klassikradio.de/
Klassik Dreams            Bank 7 Stacja 75  http://stream.klassikradio.de/dreams/mp3-192/www.klassikradio.de/
Movie                     Bank 7 Stacja 76  http://stream.klassikradio.de/movie/mp3-192/www.klassikradio.de/
Classic FM                Bank 7 Stacja 77  http://icecast.thisisdax.com/ClassicFMMP3.m3u
Radio Swiss Classic       Bank 7 Stacja 78  http://stream.srg-ssr.ch/m/rsc_de/mp3_128
P2 Musik                  Bank 7 Stacja 79  http://http-live.sr.se/p2musik-mp3-192
Classical 102             Bank 7 Stacja 80  http://tuner.classical102.com:80/
Radio Svizzera Classica   Bank 7 Stacja 81  http://stream.srg-ssr.ch/rsc_it/mp3_128.m3u
Pure Verdi                Bank 7 Stacja 82  http://stream.klassikradio.de/verdi/mp3-192/www.klassikradio.de/
Klassik Radio Live        Bank 7 Stacja 83  http://stream.klassikradio.de/live/mp3-192/www.klassikradio.de/
Piano                     Bank 7 Stacja 84  http://stream.klassikradio.de/piano/mp3-192/www.klassikradio.de/
Barock                    Bank 7 Stacja 85  http://stream.klassikradio.de/barock/mp3-192/www.klassikradio.de/
Pure Bach                 Bank 7 Stacja 86  http://stream.klassikradio.de/purebach/mp3-192/www.klassikradio.de/
Pure Beethoven            Bank 7 Stacja 87  http://stream.klassikradio.de/beethoven/mp3-192/www.klassikradio.de/
Chor                      Bank 7 Stacja 88  http://stream.klassikradio.de/chor/mp3-192/www.klassikradio.de/
Christmas                 Bank 7 Stacja 89  http://stream.klassikradio.de/christmas/mp3-192/www.klassikradio.de/
Healing                   Bank 7 Stacja 90  http://stream.klassikradio.de/healing/mp3-192/www.klassikradio.de/
Pure Mozart               Bank 7 Stacja 91  http://stream.klassikradio.de/mozart/mp3-192/www.klassikradio.de/
Classic Vinyl HD          Bank 7 Stacja 92  https://icecast.walmradio.com:8443/classic
MondoBongo                Bank 7 Stacja 93  http://5.63.151.52:7082/;stream/1.mp3
Radio Kultura             Bank 7 Stacja 94  http://icecast.vgtrk.cdnvideo.ru/kulturafm
RadiostART                Bank 7 Stacja 95  http://radio.dyne.org:80/liveradiostart
Radio Toksyna FM Classic  Bank 7 Stacja 96  http://s01.toksyna.fm:8060  
0N 80s on Radio           Bank 8 Stacja 1   http://0n-70s.radionetz.de:8000/0n-80s.mp3
90s90s Dance              Bank 8 Stacja 2   https://streams.90s90s.de/eurodance/mp3-192/
90s90s Grunge             Bank 8 Stacja 3   https://streams.90s90s.de/grunge/mp3-192/liveradio/
90s90s Hits               Bank 8 Stacja 4   https://streams.90s90s.de/pop/mp3-192/
90s90s The BEAT           Bank 8 Stacja 5   https://streams.90s90s.de/main/mp3-192/
Ask Fm Club               Bank 8 Stacja 6   http://club.streamcast.online:7755/stream
Baars classic Rock        Bank 8 Stacja 7   http://server-66.stream-server.nl:8840/
Bayer FM                  Bank 8 Stacja 8   https://streaming.radio5.com.pl:8888/bayerfm
Bialoruskie radio racja   Bank 8 Stacja 9   http://air.racyja.com:8000/racja256
Caprice-Classic Rock      Bank 8 Stacja 10  http://79.120.77.11:8000/rock.m3u
Classic Vinyl             Bank 8 Stacja 11  https://icecast.walmradio.com:8443/classic
Doxa FM                   Bank 8 Stacja 12  http://shot.inten.pl:10000/
EL Stacja                 Bank 8 Stacja 13  http://radio.el-stacja.pl:8000/elstacja320mp3
Euro Radio                Bank 8 Stacja 14  https://stream.laut.fm/euroradio
